row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,postal_code_isnull
135,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001736,Office Supplies,Paper,Xerox 1880,35.44,1
136,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,1
137,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,1
138,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,1
139,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,1
140,145583,2017-10-13,2017-10-19,Standard Class,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,1
141,110366,2017-09-05,2017-09-07,Second Class,15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,1
142,106180,2018-09-18,2018-09-23,Standard Class,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10000940,Office Supplies,Art,Newell 343,8.82,1
143,106180,2018-09-18,2018-09-23,Standard Class,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,1
144,106180,2018-09-18,2018-09-23,Standard Class,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10004327,Office Supplies,Paper,Xerox 1911,143.70,1
145,155376,2018-12-22,2018-12-27,Standard Class,20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,1
146,110744,2016-09-07,2016-09-12,Standard Class,14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,1
147,110072,2015-10-22,2015-10-28,Standard Class,17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,1
148,114489,2017-12-05,2017-12-09,Standard Class,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,1
149,114489,2017-12-05,2017-12-09,Standard Class,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,1
150,114489,2017-12-05,2017-12-09,Standard Class,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,1
151,114489,2017-12-05,2017-12-09,Standard Class,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,1
152,158834,2017-03-13,2017-03-16,First Class,21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,1
153,158834,2017-03-13,2017-03-16,First Class,21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,1
154,124919,2016-05-31,2016-06-02,First Class,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,1
155,124919,2016-05-31,2016-06-02,First Class,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10002254,Office Supplies,Paper,Xerox 1883,105.52,1
156,124919,2016-05-31,2016-06-02,First Class,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,1
157,118948,2016-05-28,2016-06-03,Standard Class,18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,10001547,Office Supplies,Art,Newell 311,6.63,1
158,104269,2015-03-01,2015-03-06,Second Class,13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,1
159,114104,2017-11-20,2017-11-24,Standard Class,18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,10002475,Office Supplies,Labels,Avery 519,14.62,1
160,114104,2017-11-20,2017-11-24,Standard Class,18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,1
161,162733,2017-05-11,2017-05-12,First Class,21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,10002751,Office Supplies,Paper,Xerox 1920,5.98,1
162,119697,2016-12-28,2016-12-31,Second Class,13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,1
163,154508,2017-11-16,2017-11-20,Standard Class,19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,10001990,Office Supplies,Envelopes,Staple envelope,28.40,1
164,113817,2017-11-07,2017-11-11,Standard Class,17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,1
165,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,1
166,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,1
167,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,1
168,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,1
169,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,1
170,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,1
171,139892,2015-09-08,2015-09-12,Standard Class,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,1
172,118962,2015-08-05,2015-08-09,Standard Class,12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,1
173,118962,2015-08-05,2015-08-09,Standard Class,12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10001144,Office Supplies,Paper,Xerox 1913,110.96,1
174,118962,2015-08-05,2015-08-09,Standard Class,12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,1
175,100853,2015-09-14,2015-09-19,Standard Class,15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,1
176,100853,2015-09-14,2015-09-19,Standard Class,15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,10003148,Office Supplies,Labels,Avery 51,20.16,1
177,152366,2018-04-21,2018-04-25,Second Class,20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,1
178,101511,2016-11-21,2016-11-23,Second Class,15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,1
179,101511,2016-11-21,2016-11-23,Second Class,15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,1
180,137225,2016-12-15,2016-12-19,Standard Class,15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1
181,166191,2015-12-05,2015-12-09,Second Class,13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,1
182,166191,2015-12-05,2015-12-09,Second Class,13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,1
183,158274,2015-11-19,2015-11-24,Second Class,19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10003273,Technology,Phones,AT&T TR1909W,503.96,1
184,158274,2015-11-19,2015-11-24,Second Class,19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,1
185,158274,2015-11-19,2015-11-24,Second Class,19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.00,1
186,105018,2017-11-28,2017-12-02,Standard Class,19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,1
187,123260,2015-08-26,2015-08-30,Standard Class,14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.80,1
188,157000,2017-07-16,2017-07-22,Standard Class,10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,1
189,157000,2017-07-16,2017-07-22,Standard Class,10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,1
190,102281,2016-10-12,2016-10-14,First Class,17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,1
191,102281,2016-10-12,2016-10-14,First Class,17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,1
192,102281,2016-10-12,2016-10-14,First Class,17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10000061,Office Supplies,Paper,Xerox 205,51.84,1
193,102281,2016-10-12,2016-10-14,First Class,17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,1
194,102281,2016-10-12,2016-10-14,First Class,17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.90,1
195,131457,2016-10-31,2016-11-06,Standard Class,17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,1
196,140004,2015-03-21,2015-03-25,Standard Class,12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,1
197,140004,2015-03-21,2015-03-25,Standard Class,12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,1
198,107720,2018-11-06,2018-11-13,Standard Class,21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,1
199,124303,2018-07-06,2018-07-13,Standard Class,14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,1
200,124303,2018-07-06,2018-07-13,Standard Class,14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,1
201,105074,2018-06-24,2018-06-29,Standard Class,17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.74,1
202,133690,2015-08-03,2015-08-05,First Class,11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,1
203,133690,2015-08-03,2015-08-05,First Class,11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.60,1
204,116701,2018-12-17,2018-12-21,Second Class,17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28,1
205,126382,2018-06-03,2018-06-07,Standard Class,14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,1
206,108329,2018-12-09,2018-12-14,Standard Class,16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.77,1
207,135860,2018-12-01,2018-12-07,Standard Class,15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,1
208,135860,2018-12-01,2018-12-07,Standard Class,15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,1
209,135860,2018-12-01,2018-12-07,Standard Class,15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,1
210,135860,2018-12-01,2018-12-07,Standard Class,15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,1
211,135860,2018-12-01,2018-12-07,Standard Class,15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1
212,101007,2016-02-09,2016-02-13,Second Class,17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.80,1
213,146262,2016-01-02,2016-01-09,Standard Class,21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10004544,Office Supplies,Labels,Avery 505,23.68,1
214,146262,2016-01-02,2016-01-09,Standard Class,21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,1
215,146262,2016-01-02,2016-01-09,Standard Class,21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.98,1
216,146262,2016-01-02,2016-01-09,Standard Class,21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.00,1
217,146262,2016-01-02,2016-01-09,Standard Class,21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,1
218,130162,2017-10-28,2017-11-01,Standard Class,15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,1
219,130162,2017-10-28,2017-11-01,Standard Class,15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,10002563,Technology,Phones,Adtran 1202752G1,302.38,1
220,169397,2016-12-24,2016-12-27,First Class,15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.58,1
221,169397,2016-12-24,2016-12-27,First Class,15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.70,1
